0, 0
300, 0
497.43589743589746, 0
698.7179487179487, 0
796.1538461538461, 0
980.7692307692307, 0.030557792992348176
1041.025641025641, 0.10275652212825015
1053.8461538461538, 0.1477715129547592
1065.3846153846152, 0.23990804134783206
1103.8461538461538, 0.3131729091153176
1116.6666666666665, 0.36342350203606766
1130.7692307692307, 0.4775473217881596
1146.1538461538462, 0.6251778762249969
1160.2564102564104, 0.6544849420503873
1175.6410256410256, 0.7047332975343448
1193.5897435897436, 0.7434610909741801
1220.5128205128203, 0.7936993779925718
1243.5897435897436, 0.8324226965588224
1267.948717948718, 0.8816161005951584
1292.3076923076922, 0.9077728554168346
1334.6153846153845, 0.9328668277621159
1389.7435897435896, 0.9600438537611314
1452.5641025641025, 0.970460240748199
